
Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
31657996,10/01/2015 12:00:00 AM,10/07/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11217,150 SOUTH PORTLAND AVENUE,SOUTH PORTLAND AVENUE,HANSON PLACE,ACADEMY PARK PLACE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/31/2015 12:58:22 PM,10/07/2015 12:00:00 AM,02 BROOKLYN,BROOKLYN,991424,188746,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.684738031134025,-73.97413323446126,"(40.684738031134025, -73.97413323446126)"
31658001,10/01/2015 12:00:00 AM,10/05/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,11234,2066 EAST   34 STREET,EAST   34 STREET,AVENUE S,AVENUE T,,,ADDRESS,BROOKLYN,,N/A,Closed,10/31/2015 06:32:16 AM,10/05/2015 12:00:00 AM,18 BROOKLYN,BROOKLYN,1003259,160671,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60766074303409,-73.9315397682226,"(40.60766074303409, -73.9315397682226)"
31658716,10/01/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11217,SOUTH OXFORD STREET,SOUTH OXFORD STREET,,,,,LATLONG,BROOKLYN,,N/A,Assigned,10/31/2015 07:16:06 AM,10/01/2015 07:24:31 AM,Unspecified BROOKLYN,BROOKLYN,991867,188458,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.683947166770245,-73.97253626752845,"(40.683947166770245, -73.97253626752845)"
31658721,10/01/2015 12:00:00 AM,10/05/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10009,170 AVENUE C,AVENUE C,EAST 10 STREET,EAST 11 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,10/31/2015 07:26:49 AM,10/05/2015 12:00:00 AM,03 MANHATTAN,MANHATTAN,990547,203850,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72619561756766,-73.97728124457744,"(40.72619561756766, -73.97728124457744)"
31658722,10/01/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11205,81 CARLTON AVENUE,CARLTON AVENUE,BEND,CUMBERLAND WALK,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/31/2015 09:21:11 AM,10/01/2015 09:24:55 AM,02 BROOKLYN,BROOKLYN,991641,192628,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69539304839283,-73.97334655460949,"(40.69539304839283, -73.97334655460949)"
31658729,10/01/2015 12:00:00 AM,07/10/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10463,111 WEST  238 STREET,WEST  238 STREET,FT INDEPENDENCE STREET,BEND,,,ADDRESS,BRONX,,N/A,Pending,10/31/2015 04:04:12 PM,10/01/2015 04:13:13 PM,08 BRONX,BRONX,1012503,260990,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88298616761707,-73.89782644366164,"(40.88298616761707, -73.89782644366164)"
31658736,10/01/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10034,219 DYCKMAN STREET,DYCKMAN STREET,BROADWAY,SEAMAN AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,10/31/2015 08:41:53 PM,10/01/2015 08:44:42 PM,12 MANHATTAN,MANHATTAN,1004336,254662,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86564012792797,-73.92738036639876,"(40.86564012792797, -73.92738036639876)"
31658739,10/01/2015 12:00:00 AM,10/01/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10012,127 PRINCE STREET,PRINCE STREET,WOOSTER STREET,WEST BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,10/31/2015 12:29:43 PM,10/01/2015 12:43:31 PM,02 MANHATTAN,MANHATTAN,984190,203577,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.725448540023834,-74.0002164697521,"(40.725448540023834, -74.0002164697521)"
31658741,10/01/2015 12:00:00 AM,07/10/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10460,1890 CROTONA PARKWAY,CROTONA PARKWAY,CROSS BRONX EXPRESSWAY,ELSMERE PLACE,,,ADDRESS,BRONX,,N/A,Pending,10/31/2015 03:37:09 PM,10/01/2015 03:51:18 PM,06 BRONX,BRONX,1015898,245634,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84082709430754,-73.88562136152653,"(40.84082709430754, -73.88562136152653)"
31658884,10/01/2015 12:00:00 AM,10/16/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11236,EAST 78 STREET,EAST 78 STREET,FLATLANDS AVENUE,PAERDEGAT 1 STREET,,,BLOCKFACE,BROOKLYN,,N/A,Closed,10/31/2015 10:03:26 AM,10/16/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,1007983,170383,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63430675278789,-73.91449231831236,"(40.63430675278789, -73.91449231831236)"
31658890,10/01/2015 12:00:00 AM,10/06/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11418,86-50 125TH STREET,125TH STREET,,,,,LATLONG,RICHMOND HILL,,N/A,Closed,10/31/2015 10:37:17 AM,10/06/2015 12:00:00 AM,Unspecified QUEENS,QUEENS,1032477,194828,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70130320397092,-73.82606812457963,"(40.70130320397092, -73.82606812457963)"
31658892,10/01/2015 12:00:00 AM,10/15/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11229,2042 BATCHELDER STREET,BATCHELDER STREET,AVENUE T,AVENUE U,,,ADDRESS,BROOKLYN,,N/A,Closed,10/31/2015 05:00:21 PM,10/15/2015 12:00:00 AM,15 BROOKLYN,BROOKLYN,1001113,158573,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60190650588633,-73.93927374568818,"(40.60190650588633, -73.93927374568818)"
31658902,10/01/2015 12:00:00 AM,10/18/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11203,787 EAST   46 STREET,EAST   46 STREET,CLARENDON ROAD,AVENUE D,,,ADDRESS,BROOKLYN,,N/A,Closed,10/31/2015 12:14:18 PM,10/18/2015 12:00:00 AM,17 BROOKLYN,BROOKLYN,1002770,173295,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64231200193763,-73.93326624722118,"(40.64231200193763, -73.93326624722118)"
31658903,10/01/2015 12:00:00 AM,10/13/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10036,241 WEST   42 STREET,WEST   42 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,10/31/2015 08:13:17 PM,10/13/2015 12:00:00 AM,05 MANHATTAN,MANHATTAN,987364,215003,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.756809518003195,-73.98875993037615,"(40.756809518003195, -73.98875993037615)"
31659671,10/01/2015 12:00:00 AM,10/07/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10026,318 WEST 113TH STREET,WEST 113TH STREET,,,,,LATLONG,NEW YORK,,N/A,Closed,10/31/2015 04:26:18 PM,10/07/2015 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,995934,231708,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80265314812879,-73.95779722992283,"(40.80265314812879, -73.95779722992283)"
31659690,10/01/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11219,5401 13 AVENUE,13 AVENUE,54 STREET,NEW UTRECHT AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/31/2015 01:28:22 PM,10/27/2015 08:16:45 AM,12 BROOKLYN,BROOKLYN,985615,169594,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63217280398,-73.99508219631475,"(40.63217280398, -73.99508219631475)"
31659817,10/01/2015 12:00:00 AM,10/06/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11211,METROPOLITAN AVENUE,METROPOLITAN AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Closed,10/31/2015 07:48:25 PM,10/06/2015 11:00:10 AM,Unspecified BROOKLYN,BROOKLYN,997320,199434,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71406734885447,-73.95285372173542,"(40.71406734885447, -73.95285372173542)"
31660639,10/02/2015 12:00:00 AM,10/07/2015 01:52:10 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10466,4088 GRACE AVENUE,GRACE AVENUE,STRANG AVENUE,EDENWALD AVENUE,,,ADDRESS,BRONX,,N/A,Closed,11/01/2015 11:29:56 PM,10/07/2015 01:52:10 PM,12 BRONX,BRONX,1027054,264263,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.891910930270946,-73.84518368430429,"(40.891910930270946, -73.84518368430429)"
31660640,10/02/2015 12:00:00 AM,12/07/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,11207,96 LOUISIANA AVENUE,LOUISIANA AVENUE,LINDEN BOULEVARD,DE WITT AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/01/2015 11:20:33 PM,12/07/2015 12:00:00 AM,05 BROOKLYN,BROOKLYN,1013412,178671,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.657039298270966,-73.89489634985677,"(40.657039298270966, -73.89489634985677)"
31660643,10/02/2015 12:00:00 AM,10/08/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10457,2105 MONTEREY AVENUE,MONTEREY AVENUE,EAST 180 STREET,DEAD END,,,ADDRESS,BRONX,,N/A,Closed,11/01/2015 03:30:51 PM,10/08/2015 12:00:00 AM,06 BRONX,BRONX,1013827,249097,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85033918419039,-73.89309085407312,"(40.85033918419039, -73.89309085407312)"
31660657,10/02/2015 12:00:00 AM,10/13/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11233,1293 EAST NEW YORK AVENUE,EAST NEW YORK AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Closed,11/01/2015 08:28:22 AM,10/13/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,1006571,182887,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.668631168032434,-73.91953823253591,"(40.668631168032434, -73.91953823253591)"
31660658,10/02/2015 12:00:00 AM,12/09/2015 01:49:40 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11207,642 WILSON AVENUE,WILSON AVENUE,COOPER STREET,MOFFAT STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,11/01/2015 06:55:55 PM,12/09/2015 01:49:40 PM,04 BROOKLYN,BROOKLYN,1010535,190321,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.689024921486386,-73.90521999339573,"(40.689024921486386, -73.90521999339573)"
31660660,10/02/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11211,66 POWERS STREET,POWERS STREET,LORIMER STREET,LEONARD STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,11/01/2015 01:23:30 PM,10/02/2015 01:30:51 PM,01 BROOKLYN,BROOKLYN,998548,198664,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71195198341254,-73.94842570007228,"(40.71195198341254, -73.94842570007228)"
31660663,10/02/2015 12:00:00 AM,10/27/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11232,19 STREET,19 STREET,3 AVENUE,4 AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Closed,11/01/2015 09:00:27 PM,10/27/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,985501,181347,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66443225987182,-73.99549073425428,"(40.66443225987182, -73.99549073425428)"
31660673,10/02/2015 12:00:00 AM,10/07/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11201,CATHEDRAL PLACE,CATHEDRAL PLACE,,,,,LATLONG,BROOKLYN,,N/A,Closed,11/01/2015 07:43:21 AM,10/07/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,988098,192988,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69638341452712,-73.9861231253934,"(40.69638341452712, -73.9861231253934)"
31661283,10/02/2015 12:00:00 AM,10/21/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11209,215 BAYRIDGE PARKWAY,BAYRIDGE PARKWAY,RIDGE BOULEVARD,3 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/01/2015 11:31:16 PM,10/21/2015 12:00:00 AM,10 BROOKLYN,BROOKLYN,975979,169514,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.631949464711944,-74.02979854865977,"(40.631949464711944, -74.02979854865977)"
31661284,10/02/2015 12:00:00 AM,10/08/2015 02:58:27 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11435,104-12 150 STREET,150 STREET,LIBERTY AVENUE,GUINZBURG ROAD,,,ADDRESS,Jamaica,,N/A,Closed,11/01/2015 12:25:37 PM,10/08/2015 02:58:27 PM,12 QUEENS,QUEENS,1039083,193489,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69758950272633,-73.8022543987616,"(40.69758950272633, -73.8022543987616)"
31661391,10/03/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11211,148 SOUTH 4TH STREET,SOUTH 4TH STREET,,,,,LATLONG,BROOKLYN,,N/A,Assigned,11/02/2015 01:05:34 AM,10/03/2015 01:07:56 AM,Unspecified BROOKLYN,BROOKLYN,994763,198436,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.711331484738096,-73.9620789233849,"(40.711331484738096, -73.9620789233849)"
31661392,10/02/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10453,1895 WALTON AVENUE,WALTON AVENUE,MT HOPE PLACE,EAST 177 STREET,,,ADDRESS,BRONX,,N/A,Assigned,11/01/2015 03:54:13 PM,10/02/2015 04:04:03 PM,05 BRONX,BRONX,1009351,248841,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84965039952268,-73.90927076791505,"(40.84965039952268, -73.90927076791505)"
31661942,10/03/2015 12:00:00 AM,10/05/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,11216,147 MONROE STREET,MONROE STREET,,,,,LATLONG,BROOKLYN,,N/A,Closed,11/02/2015 12:33:48 AM,10/05/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,997283,188992,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.685406556891294,-73.95300739526704,"(40.685406556891294, -73.95300739526704)"
31661943,10/02/2015 12:00:00 AM,10/05/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10456,1316 BOSTON ROAD,BOSTON ROAD,EAST 169 STREET,UNION AVENUE,,,ADDRESS,BRONX,,N/A,Closed,11/01/2015 08:22:09 AM,10/05/2015 12:00:00 AM,03 BRONX,BRONX,1012047,242263,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83158764262077,-73.89955316932462,"(40.83158764262077, -73.89955316932462)"
31662000,10/02/2015 12:00:00 AM,10/02/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10128,338 EAST   92 STREET,EAST   92 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,11/01/2015 02:24:29 PM,10/02/2015 02:35:56 PM,08 MANHATTAN,MANHATTAN,998660,223915,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78125944257531,-73.94796760225341,"(40.78125944257531, -73.94796760225341)"
31662001,10/02/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10457,1744 CLAY AVENUE,CLAY AVENUE,CROSS BRONX EXPRESSWAY,PROSPECT PLACE,,,ADDRESS,BRONX,,N/A,Assigned,11/01/2015 03:42:26 PM,10/02/2015 03:48:14 PM,05 BRONX,BRONX,1010594,247285,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.845376019441346,-73.9047839787269,"(40.845376019441346, -73.9047839787269)"
31662002,10/02/2015 12:00:00 AM,08/28/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,10012,54 MACDOUGAL STREET,MACDOUGAL STREET,PRINCE STREET,KING STREET,,,ADDRESS,NEW YORK,,N/A,Pending,11/01/2015 11:21:19 PM,10/02/2015 11:23:39 PM,02 MANHATTAN,MANHATTAN,983521,204305,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72744669308238,-74.00263018635036,"(40.72744669308238, -74.00263018635036)"
31662063,10/02/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10472,1306 FTELEY AVENUE,FTELEY AVENUE,EAST 172 STREET,EAST 174 STREET,,,ADDRESS,BRONX,,N/A,Assigned,11/01/2015 05:07:03 PM,10/02/2015 05:16:44 PM,09 BRONX,BRONX,1019584,242640,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.832595460740365,-73.87231562559691,"(40.832595460740365, -73.87231562559691)"
31662078,10/02/2015 12:00:00 AM,10/22/2015 05:08:17 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11213,1507 SAINT JOHNS PLACE,SAINT JOHNS PLACE,ROCHESTER AVENUE,BUFFALO AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/01/2015 01:50:09 PM,10/22/2015 05:08:17 PM,08 BROOKLYN,BROOKLYN,1004305,183534,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67041246097023,-73.92770468174204,"(40.67041246097023, -73.92770468174204)"
31662581,10/02/2015 12:00:00 AM,07/09/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10027,457 WEST  125 STREET,WEST  125 STREET,BEND,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,11/01/2015 10:38:09 AM,10/02/2015 10:49:27 AM,09 MANHATTAN,MANHATTAN,996499,235407,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81280511405177,-73.95574969311068,"(40.81280511405177, -73.95574969311068)"
31662698,10/02/2015 12:00:00 AM,10/02/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10309,43 MORRIS STREET,MORRIS STREET,SAMANTHA LANE,ALVERSON AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,11/01/2015 09:04:22 PM,10/02/2015 09:07:17 PM,03 STATEN ISLAND,STATEN ISLAND,925622,141058,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.55365353468874,-74.21097614989225,"(40.55365353468874, -74.21097614989225)"
31663252,10/02/2015 12:00:00 AM,07/27/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,10306,630 MIDLAND AVENUE,MIDLAND AVENUE,PATTERSON AVENUE,FR CAPODANNO BOULEVARD,,,ADDRESS,STATEN ISLAND,,N/A,Pending,11/01/2015 11:31:44 AM,10/02/2015 11:34:55 AM,02 STATEN ISLAND,STATEN ISLAND,958953,147390,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.57119135256031,-74.0910565040687,"(40.57119135256031, -74.0910565040687)"
31663439,10/02/2015 12:00:00 AM,09/30/2015 04:19:36 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10016,237 EAST   31 STREET,EAST   31 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,11/01/2015 09:35:33 PM,10/02/2015 09:41:05 PM,06 MANHATTAN,MANHATTAN,990189,210132,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74343840647311,-73.97856731644612,"(40.74343840647311, -73.97856731644612)"
31664040,10/02/2015 12:00:00 AM,10/08/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11203,333 EAST   34 STREET,EAST   34 STREET,SNYDER AVENUE,TILDEN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/01/2015 04:27:20 PM,10/08/2015 12:00:00 AM,17 BROOKLYN,BROOKLYN,999392,175566,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64855182524059,-73.94543320973956,"(40.64855182524059, -73.94543320973956)"
31664041,10/02/2015 12:00:00 AM,12/13/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11225,349 CROWN STREET,CROWN STREET,NEW YORK AVENUE,BROOKLYN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,11/01/2015 03:08:58 PM,12/13/2015 12:00:00 AM,09 BROOKLYN,BROOKLYN,998772,181968,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.666124945763144,-73.94765369880365,"(40.666124945763144, -73.94765369880365)"
